symbol,date,clnav
159901,2013-07-31,2.6690
159901,2013-08-01,2.7393
159901,2013-08-02,2.7435
159901,2013-08-05,2.7796
159901,2013-08-06,2.8062
159901,2013-08-07,2.7820
159901,2013-08-08,2.7891
159901,2013-08-09,2.7948
159901,2013-08-12,2.8570
159901,2013-08-13,2.8613
159901,2013-08-14,2.8522
159901,2013-08-15,2.8171
159901,2013-08-16,2.7820
159901,2013-08-19,2.8190
159901,2013-08-20,2.7996
159901,2013-08-21,2.8000
159901,2013-08-22,2.8019
159901,2013-08-23,2.7853
159901,2013-08-26,2.8409
159901,2013-08-27,2.8447
159901,2013-08-28,2.8166
159901,2013-08-29,2.8038
159901,2013-08-30,2.7877
159901,2013-09-02,2.8124
159901,2013-09-03,2.8494
159901,2013-09-04,2.8399
159901,2013-09-05,2.8271
159901,2013-09-06,2.8304
159901,2013-09-09,2.8850
159901,2013-09-10,2.9135
159901,2013-09-11,2.9135
159901,2013-09-12,2.9168
159901,2013-09-13,2.9187
159901,2013-09-16,2.9087
159901,2013-09-17,2.8598
159901,2013-09-18,2.8670
159901,2013-09-23,2.9391
159901,2013-09-24,2.9249
159901,2013-09-25,2.9040
159901,2013-09-26,2.8532
159901,2013-09-27,2.8617
159901,2013-09-30,2.8741
159901,2013-10-08,2.9296
159901,2013-10-09,2.9368
159901,2013-10-10,2.9363
159901,2013-10-11,2.9643
159901,2013-10-14,2.9757
159901,2013-10-15,2.9600
159901,2013-10-16,2.8973
159901,2013-10-17,2.8940
159901,2013-10-18,2.9130
159901,2013-10-21,2.9671
159901,2013-10-22,2.9292
159901,2013-10-23,2.8874
159901,2013-10-24,2.8755
159901,2013-10-25,2.8323
159901,2013-10-28,2.8252
159901,2013-10-29,2.8214
159901,2013-10-30,2.8674
159901,2013-10-31,2.8333
159901,2013-11-01,2.8347
159901,2013-11-04,2.8347
159901,2013-11-05,2.8470
159901,2013-11-06,2.8071
159901,2013-11-07,2.7858
159901,2013-11-08,2.7492
159901,2013-11-11,2.7573
159901,2013-11-12,2.7834
159901,2013-11-13,2.7331
159901,2013-11-14,2.7545
159901,2013-11-15,2.8005
159901,2013-11-18,2.8636
159901,2013-11-19,2.8503
159901,2013-11-20,2.8641
159901,2013-11-21,2.8485
159901,2013-11-22,2.8318
159901,2013-11-25,2.8233
159901,2013-11-26,2.8209
159901,2013-11-27,2.8503
159901,2013-11-28,2.8822
159901,2013-11-29,2.8826
159901,2013-12-02,2.8162
159901,2013-12-03,2.8579
159901,2013-12-04,2.8964
159901,2013-12-05,2.8831
159901,2013-12-06,2.8769
159901,2013-12-09,2.8812
159901,2013-12-10,2.8864
159901,2013-12-11,2.8475
159901,2013-12-12,2.8480
159901,2013-12-13,2.8560
159901,2013-12-16,2.8100
159901,2013-12-17,2.7886
159901,2013-12-18,2.7958
159901,2013-12-19,2.7734
159901,2013-12-20,2.7236
159901,2013-12-23,2.7250
159901,2013-12-24,2.7388
159901,2013-12-25,2.7649
159901,2013-12-26,2.7117
159901,2013-12-27,2.7597
159901,2013-12-30,2.7530
159901,2013-12-31,2.7825
159901,2014-01-02,2.7891
159901,2014-01-03,2.7701
159901,2014-01-06,2.6994
159901,2014-01-07,2.6994
159901,2014-01-08,2.7065
159901,2014-01-09,2.6790
159901,2014-01-10,2.6443
159901,2014-01-13,2.6196
159901,2014-01-14,2.6557
159901,2014-01-15,2.6595
159901,2014-01-16,2.6557
159901,2014-01-17,2.6192
159901,2014-01-20,2.6101
159901,2014-01-21,2.6358
159901,2014-01-22,2.7041
159901,2014-01-23,2.6999
159901,2014-01-24,2.7274
159901,2014-01-27,2.6918
159901,2014-01-28,2.6880
159901,2014-01-29,2.6889
159901,2014-01-30,2.6548
159901,2014-02-07,2.6756
159901,2014-02-10,2.7516
159901,2014-02-11,2.7587
159901,2014-02-12,2.7763
159901,2014-02-13,2.7492
159901,2014-02-14,2.7692
159901,2014-02-17,2.7967
159901,2014-02-18,2.7635
159901,2014-02-19,2.7863
159901,2014-02-20,2.7511
159901,2014-02-21,2.7269
159901,2014-02-24,2.6747
159901,2014-02-25,2.5883
159901,2014-02-26,2.5978
159901,2014-02-27,2.5532
159901,2014-02-28,2.6035
159901,2014-03-03,2.6239
159901,2014-03-04,2.6111
159901,2014-03-05,2.5935
159901,2014-03-06,2.6059
159901,2014-03-07,2.5964
159901,2014-03-10,2.5180
159901,2014-03-11,2.5389
159901,2014-03-12,2.5451
159901,2014-03-13,2.5736
159901,2014-03-14,2.5513
159901,2014-03-17,2.5864
159901,2014-03-18,2.5750
159901,2014-03-19,2.5408
159901,2014-03-20,2.4838
159901,2014-03-21,2.5522
159901,2014-03-24,2.5636
159901,2014-03-25,2.5612
159901,2014-03-26,2.5636
159901,2014-03-27,2.5327
159901,2014-03-28,2.5185
159901,2014-03-31,2.5209
159901,2014-04-01,2.5532
159901,2014-04-02,2.5674
159901,2014-04-03,2.5570
159901,2014-04-04,2.5812
159901,2014-04-08,2.6220
159901,2014-04-09,2.6310
159901,2014-04-10,2.6438
159901,2014-04-11,2.6462
159901,2014-04-14,2.6529
159901,2014-04-15,2.6139
159901,2014-04-16,2.6154
159901,2014-04-17,2.6144
159901,2014-04-18,2.6139
159901,2014-04-21,2.5769
159901,2014-04-22,2.5759
159901,2014-04-23,2.5821
159901,2014-04-24,2.5759
159901,2014-04-25,2.5413
159901,2014-04-28,2.5062
159901,2014-04-29,2.5375
159901,2014-04-30,2.5346
159901,2014-05-05,2.5408
159901,2014-05-06,2.5465
159901,2014-05-07,2.5171
159901,2014-05-08,2.5066
159901,2014-05-09,2.5057
159901,2014-05-12,2.5584
159901,2014-05-13,2.5555
159901,2014-05-14,2.5570
159901,2014-05-15,2.5142
159901,2014-05-16,2.5176
159901,2014-05-19,2.4957
159901,2014-05-20,2.4962
159901,2014-05-21,2.5180
159901,2014-05-22,2.5142
159901,2014-05-23,2.5380
159901,2014-05-26,2.5527
159901,2014-05-27,2.5432
159901,2014-05-28,2.5788
159901,2014-05-29,2.5565
159901,2014-05-30,2.5660
159901,2014-06-03,2.5584
159901,2014-06-04,2.5280
159901,2014-06-05,2.5584
159901,2014-06-06,2.5484
159901,2014-06-09,2.5418
159901,2014-06-10,2.5802
159901,2014-06-11,2.5845
159901,2014-06-12,2.5745
159901,2014-06-13,2.6044
159901,2014-06-16,2.6173
159901,2014-06-17,2.5911
159901,2014-06-18,2.5788
159901,2014-06-19,2.5318
159901,2014-06-20,2.5456
159901,2014-06-23,2.5517
159901,2014-06-24,2.5688
159901,2014-06-25,2.5570
159901,2014-06-26,2.5845
159901,2014-06-27,2.5935
159901,2014-06-30,2.6097
159901,2014-07-01,2.6073
159901,2014-07-02,2.6144
159901,2014-07-03,2.6234
159901,2014-07-04,2.6177
159901,2014-07-07,2.6111
159901,2014-07-08,2.6234
159901,2014-07-09,2.5774
159901,2014-07-10,2.5636
159901,2014-07-11,2.5764
159901,2014-07-14,2.6078
159901,2014-07-15,2.6111
159901,2014-07-16,2.5935
159901,2014-07-17,2.5755
159901,2014-07-18,2.5883
159901,2014-07-21,2.5930
159901,2014-07-22,2.6301
159901,2014-07-23,2.6234
159901,2014-07-24,2.6533
159901,2014-07-25,2.6832
159901,2014-07-28,2.7507
159901,2014-07-29,2.7734
159901,2014-07-30,2.7711
159901,2014-07-31,2.8029
159901,2014-08-01,2.7772
159901,2014-08-04,2.8190
159901,2014-08-05,2.8280
159901,2014-08-06,2.8342
159901,2014-08-07,2.7943
159901,2014-08-08,2.8038
159901,2014-08-11,2.8451
159901,2014-08-12,2.8366
159901,2014-08-13,2.8337
159901,2014-08-14,2.8029
159901,2014-08-15,2.8399
159901,2014-08-18,2.8684
159901,2014-08-19,2.8708
159901,2014-08-20,2.8674
159901,2014-08-21,2.8674
159901,2014-08-22,2.8836
159901,2014-08-25,2.8480
159901,2014-08-26,2.8109
159901,2014-08-27,2.8195
159901,2014-08-28,2.7896
159901,2014-08-29,2.8207
159901,2014-09-01,2.8548
159901,2014-09-02,2.8890
159901,2014-09-03,2.9105
159901,2014-09-04,2.9293
159901,2014-09-05,2.9435
159901,2014-09-09,2.9441
159901,2014-09-10,2.9348
159901,2014-09-11,2.9235
159901,2014-09-12,2.9382
159901,2014-09-15,2.9366
159901,2014-09-16,2.8580
159901,2014-09-17,2.8757
159901,2014-09-18,2.8857
159901,2014-09-19,2.9001
159901,2014-09-22,2.8485
159901,2014-09-23,2.8745
159901,2014-09-24,2.9209
159901,2014-09-25,2.9132
159901,2014-09-26,2.9187
159901,2014-09-29,2.9295
159901,2014-09-30,2.9340
159901,2014-10-08,2.9705
159901,2014-10-09,2.9803
159901,2014-10-10,2.9724
159901,2014-10-13,2.9625
159901,2014-10-14,2.9554
159901,2014-10-15,2.9737
159901,2014-10-16,2.9348
159901,2014-10-17,2.9395
159901,2014-10-20,2.9615
159901,2014-10-21,2.9292
159901,2014-10-22,2.9082
159901,2014-10-23,2.8762
159901,2014-10-24,2.8617
159901,2014-10-27,2.8451
159901,2014-10-28,2.9037
159901,2014-10-29,2.9377
159901,2014-10-30,2.9379
159901,2014-10-31,2.9716
159901,2014-11-03,2.9810
159901,2014-11-04,2.9742
159901,2014-11-05,2.9723
159901,2014-11-06,2.9825
159901,2014-11-07,2.9715
159901,2014-11-10,3.0211
159901,2014-11-11,2.9713
159901,2014-11-12,3.0120
159901,2014-11-13,2.9785
159901,2014-11-14,2.9771
159901,2014-11-17,2.9755
159901,2014-11-18,2.9625
159901,2014-11-19,2.9669
159901,2014-11-20,2.9587
159901,2014-11-21,3.0076
159901,2014-11-24,3.0759
159901,2014-11-25,3.1213
159901,2014-11-26,3.1369
159901,2014-11-27,3.1636
159901,2014-11-28,3.1920
159901,2014-12-01,3.2043
159901,2014-12-02,3.2865
159901,2014-12-03,3.3758
159901,2014-12-04,3.4894
159901,2014-12-05,3.4784
159901,2014-12-08,3.6023
159901,2014-12-09,3.4578
159901,2014-12-10,3.5962
159901,2014-12-11,3.5940
159901,2014-12-12,3.6049
159901,2014-12-15,3.6213
159901,2014-12-16,3.6659
159901,2014-12-17,3.6782
159901,2014-12-18,3.6527
159901,2014-12-19,3.6439
159901,2014-12-22,3.6095
159901,2014-12-23,3.5655
159901,2014-12-24,3.5069
159901,2014-12-25,3.5732
159901,2014-12-26,3.6581
159901,2014-12-29,3.6465
159901,2014-12-30,3.6137
159901,2014-12-31,3.6919
159901,2015-01-05,3.8202
159901,2015-01-06,3.8588
159901,2015-01-07,3.8441
159901,2015-01-08,3.8047
159901,2015-01-09,3.7665
159901,2015-01-12,3.7540
159901,2015-01-13,3.7793
159901,2015-01-14,3.7491
159901,2015-01-15,3.8168
159901,2015-01-16,3.8461
159901,2015-01-19,3.6255
159901,2015-01-20,3.7156
159901,2015-01-21,3.8337
159901,2015-01-22,3.8740
159901,2015-01-23,3.8544
159901,2015-01-26,3.9445
159901,2015-01-27,3.9179
159901,2015-01-28,3.8585
159901,2015-01-29,3.8258
159901,2015-01-30,3.7909
159901,2015-02-02,3.7331
159901,2015-02-03,3.8118
159901,2015-02-04,3.7830
159901,2015-02-05,3.7602
159901,2015-02-06,3.6778
159901,2015-02-09,3.6858
159901,2015-02-10,3.7742
159901,2015-02-11,3.8152
159901,2015-02-12,3.8294
159901,2015-02-13,3.8739
159901,2015-02-16,3.9467
159901,2015-02-17,3.9781
159901,2015-02-25,3.9285
159901,2015-02-26,4.0015
159901,2015-02-27,4.0186
159901,2015-03-02,4.0773
159901,2015-03-03,3.9804
159901,2015-03-04,4.0329
159901,2015-03-05,4.0123
159901,2015-03-06,3.9491
159901,2015-03-09,3.9976
159901,2015-03-10,4.0237
159901,2015-03-11,4.0042
159901,2015-03-12,4.0275
159901,2015-03-13,4.0591
159901,2015-03-16,4.1644
159901,2015-03-17,4.2074
159901,2015-03-18,4.2966
159901,2015-03-19,4.2845
159901,2015-03-20,4.3220
159901,2015-03-23,4.4071
159901,2015-03-24,4.4336
159901,2015-03-25,4.4279
159901,2015-03-26,4.3920
159901,2015-03-27,4.4366
159901,2015-03-30,4.5266
159901,2015-03-31,4.5200
159901,2015-04-01,4.6092
159901,2015-04-02,4.6376
159901,2015-04-03,4.6810
159901,2015-04-07,4.7637
159901,2015-04-08,4.7551
159901,2015-04-09,4.7170
159901,2015-04-10,4.8095
159901,2015-04-13,4.8669
159901,2015-04-14,4.8511
159901,2015-04-15,4.7191
159901,2015-04-16,4.8122
159901,2015-04-17,4.8618
159901,2015-04-20,4.7750
159901,2015-04-21,4.9584
159901,2015-04-22,5.0776
159901,2015-04-23,5.1204
159901,2015-04-24,5.0991
159901,2015-04-27,5.1469
159901,2015-04-28,5.0580
159901,2015-04-29,5.1275
159901,2015-04-30,5.1097
159901,2015-05-04,5.1434
159901,2015-05-05,4.9532
159901,2015-05-06,4.9232
159901,2015-05-07,4.8802
159901,2015-05-08,5.0158
159901,2015-05-11,5.1900
159901,2015-05-12,5.2498
159901,2015-05-13,5.2742
159901,2015-05-14,5.2466
159901,2015-05-15,5.1558
159901,2015-05-18,5.1713
159901,2015-05-19,5.3243
159901,2015-05-20,5.3678
159901,2015-05-21,5.5337
159901,2015-05-22,5.6179
159901,2015-05-25,5.7367
159901,2015-05-26,5.8896
159901,2015-05-27,5.8860
159901,2015-05-28,5.5195
159901,2015-05-29,5.5592
159901,2015-06-01,5.8124
159901,2015-06-02,5.9419
159901,2015-06-03,5.9422
159901,2015-06-04,5.9163
159901,2015-06-05,5.9761
159901,2015-06-08,5.9936
159901,2015-06-09,5.9698
159901,2015-06-10,6.0137
159901,2015-06-11,6.0410
159901,2015-06-12,6.0854
159901,2015-06-15,5.9862
159901,2015-06-16,5.8066
159901,2015-06-17,5.8827
159901,2015-06-18,5.6699
159901,2015-06-19,5.3505
159901,2015-06-23,5.5321
159901,2015-06-24,5.6313
159901,2015-06-25,5.4480
159901,2015-06-26,5.0227
159901,2015-06-29,4.8296
159901,2015-06-30,5.1554
159901,2015-07-01,4.9445
159901,2015-07-02,4.7545
159901,2015-07-03,4.5309
159901,2015-07-06,4.5345
159901,2015-07-07,4.2721
159901,2015-07-08,4.0758
159901,2015-07-09,4.2921
159901,2015-07-10,4.5258
159901,2015-07-13,4.7385
159901,2015-07-14,4.6869
159901,2015-07-15,4.4686
159901,2015-07-16,4.5413
159901,2015-07-17,4.7590
159901,2015-07-20,4.7789
159901,2015-07-21,4.7911
159901,2015-07-22,4.7945
159901,2015-07-23,4.8936
159901,2015-07-24,4.7936
159901,2015-07-27,4.4126
159901,2015-07-28,4.4207
159901,2015-07-29,4.5722
159901,2015-07-30,4.4138
159901,2015-07-31,4.4505
159901,2015-08-03,4.4441
159901,2015-08-04,4.5920
159901,2015-08-05,4.5030
159901,2015-08-06,4.4583
159901,2015-08-07,4.5483
159901,2015-08-10,4.7238
159901,2015-08-11,4.7232
159901,2015-08-12,4.6493
159901,2015-08-13,4.7315
159901,2015-08-14,4.7376
159901,2015-08-17,4.7630
159901,2015-08-18,4.4820
159901,2015-08-19,4.5767
159901,2015-08-20,4.4363
159901,2015-08-21,4.2008
159901,2015-08-24,3.8653
159901,2015-08-25,3.6045
159901,2015-08-26,3.5396
159901,2015-08-27,3.6872
159901,2015-08-28,3.8629
159901,2015-08-31,3.8282
159901,2015-09-01,3.7865
159901,2015-09-02,3.7631
159901,2015-09-07,3.6882
159901,2015-09-08,3.7844
159901,2015-09-09,3.8812
159901,2015-09-10,3.7909
159901,2015-09-11,3.7923
159901,2015-09-14,3.5641
159901,2015-09-15,3.4029
159901,2015-09-16,3.6212
159901,2015-09-17,3.5538
159901,2015-09-18,3.5847
159901,2015-09-21,3.6853
159901,2015-09-22,3.7205
159901,2015-09-23,3.6687
159901,2015-09-24,3.6918
159901,2015-09-25,3.5909
159901,2015-09-28,3.6447
159901,2015-09-29,3.5817
159901,2015-09-30,3.6044
159901,2015-10-08,3.7367
159901,2015-10-09,3.7856
159901,2015-10-12,3.9268
159901,2015-10-13,3.9287
159901,2015-10-14,3.8749
159901,2015-10-15,3.9877
159901,2015-10-16,4.0382
159901,2015-10-19,4.0512
159901,2015-10-20,4.1196
159901,2015-10-21,3.9044
159901,2015-10-22,4.0152
159901,2015-10-23,4.1004
159901,2015-10-26,4.1365
159901,2015-10-27,4.1397
159901,2015-10-28,4.0610
159901,2015-10-29,4.0803
159901,2015-10-30,4.0816
159901,2015-11-02,4.0065
159901,2015-11-03,3.9981
159901,2015-11-04,4.2103
159901,2015-11-05,4.2652
159901,2015-11-06,4.3901
159901,2015-11-09,4.4401
159901,2015-11-10,4.4466
159901,2015-11-11,4.4849
159901,2015-11-12,4.4389
159901,2015-11-13,4.3709
159901,2015-11-16,4.4254
159901,2015-11-17,4.3974
159901,2015-11-18,4.3217
159901,2015-11-19,4.4208
159901,2015-11-20,4.4142
159901,2015-11-23,4.3754
159901,2015-11-24,4.4046
159901,2015-11-25,4.4406
159901,2015-11-26,4.4027
159901,2015-11-27,4.1411
159901,2015-11-30,4.1667
159901,2015-12-01,4.2131
159901,2015-12-02,4.3412
159901,2015-12-03,4.4047
159901,2015-12-04,4.3558
159901,2015-12-07,4.3807
159901,2015-12-08,4.2884
159901,2015-12-09,4.3246
159901,2015-12-10,4.3248
159901,2015-12-11,4.3277
159901,2015-12-14,4.4386
159901,2015-12-15,4.4578
159901,2015-12-16,4.4388
159901,2015-12-17,4.5503
159901,2015-12-18,4.5704
159901,2015-12-21,4.6806
159901,2015-12-22,4.7182
159901,2015-12-23,4.6902
159901,2015-12-24,4.6450
159901,2015-12-25,4.6522
159901,2015-12-28,4.5499
159901,2015-12-29,4.5867
159901,2015-12-30,4.5930
159901,2015-12-31,4.5155
159901,2016-01-04,4.1806
159901,2016-01-05,4.1749
159901,2016-01-06,4.2492
159901,2016-01-07,3.9389
159901,2016-01-08,4.0034
159901,2016-01-11,3.7964
159901,2016-01-12,3.8377
159901,2016-01-13,3.7617
159901,2016-01-14,3.8750
159901,2016-01-15,3.7504
159901,2016-01-18,3.7851
159901,2016-01-19,3.8940
159901,2016-01-20,3.8376
159901,2016-01-21,3.7112
159901,2016-01-22,3.7550
159901,2016-01-25,3.7783
159901,2016-01-26,3.5525
159901,2016-01-27,3.5503
159901,2016-01-28,3.4572
159901,2016-01-29,3.5671
159901,2016-02-01,3.5372
159901,2016-02-02,3.6227
159901,2016-02-03,3.6196
159901,2016-02-04,3.6565
159901,2016-02-05,3.6105
159901,2016-02-15,3.5962
159901,2016-02-16,3.7132
159901,2016-02-17,3.7534
159901,2016-02-18,3.7314
159901,2016-02-19,3.7395
159901,2016-02-22,3.8149
159901,2016-02-23,3.7909
159901,2016-02-24,3.8021
159901,2016-02-25,3.5608
159901,2016-02-26,3.5837
159901,2016-02-29,3.4424
159901,2016-03-01,3.5213
159901,2016-03-02,3.6722
159901,2016-03-03,3.6622
159901,2016-03-04,3.6354
159901,2016-03-07,3.6767
159901,2016-03-08,3.6708
159901,2016-03-09,3.5990
159901,2016-03-10,3.5608
159901,2016-03-11,3.5539
159901,2016-03-14,3.6443
159901,2016-03-15,3.6222
159901,2016-03-16,3.5891
159901,2016-03-17,3.6794
159901,2016-03-18,3.7792
159901,2016-03-21,3.8742
159901,2016-03-22,3.8512
159901,2016-03-23,3.8822
159901,2016-03-24,3.8239
159901,2016-03-25,3.8423
159901,2016-03-28,3.8162
159901,2016-03-29,3.7688
159901,2016-03-30,3.8705
159901,2016-03-31,3.8675
159901,2016-04-01,3.8515
159901,2016-04-05,3.9255
159901,2016-04-06,3.9340
159901,2016-04-07,3.8780
159901,2016-04-08,3.8473
159901,2016-04-11,3.8989
159901,2016-04-12,3.8821
159901,2016-04-13,3.9290
159901,2016-04-14,3.9486
159901,2016-04-15,3.9362
159901,2016-04-18,3.8801
159901,2016-04-19,3.8912
159901,2016-04-20,3.7751
159901,2016-04-21,3.7507
159901,2016-04-22,3.7796
159901,2016-04-25,3.7711
159901,2016-04-26,3.7964
159901,2016-04-27,3.7877
159901,2016-04-28,3.7804
159901,2016-04-29,3.7840
159901,2016-05-03,3.8695
159901,2016-05-04,3.8596
159901,2016-05-05,3.8694
159901,2016-05-06,3.7629
159901,2016-05-09,3.6825
159901,2016-05-10,3.6882
159901,2016-05-11,3.6963
159901,2016-05-12,3.7004
159901,2016-05-13,3.6847
159901,2016-05-16,3.7243
159901,2016-05-17,3.7227
159901,2016-05-18,3.6867
159901,2016-05-19,3.6875
159901,2016-05-20,3.7052
159901,2016-05-23,3.7241
159901,2016-05-24,3.6980
159901,2016-05-25,3.6878
159901,2016-05-26,3.6941
159901,2016-05-27,3.6979
159901,2016-05-30,3.6915
159901,2016-05-31,3.8168
159901,2016-06-01,3.8274
159901,2016-06-02,3.8437
159901,2016-06-03,3.8765
159901,2016-06-06,3.8764
159901,2016-06-07,3.8706
159901,2016-06-08,3.8508
159901,2016-06-13,3.7095
159901,2016-06-14,3.7242
159901,2016-06-15,3.7975
159901,2016-06-16,3.7696
159901,2016-06-17,3.7966
159901,2016-06-20,3.8091
159901,2016-06-21,3.7932
159901,2016-06-22,3.8392
159901,2016-06-23,3.8182
159901,2016-06-24,3.7774
159901,2016-06-27,3.8444
159901,2016-06-28,3.8689
159901,2016-06-29,3.8682
159901,2016-06-30,3.8846
159901,2016-07-01,3.8745
159901,2016-07-04,3.8985
159901,2016-07-05,3.8691
159901,2016-07-06,3.8899
159901,2016-07-07,3.8797
159901,2016-07-08,3.8784
159901,2016-07-11,3.8797
159901,2016-07-12,3.9507
159901,2016-07-13,3.9755
159901,2016-07-14,3.9682
159901,2016-07-15,3.9755
159901,2016-07-18,3.9507
159901,2016-07-19,3.9412
159901,2016-07-20,3.9358
159901,2016-07-21,3.9504
159901,2016-07-22,3.9276
159901,2016-07-25,3.9348
159901,2016-07-26,3.9815
159901,2016-07-27,3.8585
159901,2016-07-28,3.8644
159901,2016-07-29,3.8491
159901,2016-08-01,3.7984
159901,2016-08-02,3.8164
159901,2016-08-03,3.8314
159901,2016-08-04,3.8619
159901,2016-08-05,3.8695
159901,2016-08-08,3.9154
159901,2016-08-09,3.9499
159901,2016-08-10,3.9229
159901,2016-08-11,3.8972
159901,2016-08-12,3.9612
159901,2016-08-15,4.0844
159901,2016-08-16,4.1040
159901,2016-08-17,4.0978
159901,2016-08-18,4.0907
159901,2016-08-19,4.0828
159901,2016-08-22,4.0335
159901,2016-08-23,4.0429
159901,2016-08-24,4.0345
159901,2016-08-25,4.0097
159901,2016-08-26,4.0040
159901,2016-08-29,4.0142
159901,2016-08-30,4.0128
159901,2016-08-31,4.0392
159901,2016-09-01,3.9999
159901,2016-09-02,4.0069
159901,2016-09-05,4.0326
159901,2016-09-06,4.0923
159901,2016-09-07,4.0766
159901,2016-09-08,4.0702
159901,2016-09-09,4.0378
159901,2016-09-12,3.9371
159901,2016-09-13,3.9536
159901,2016-09-14,3.9334
159901,2016-09-19,3.9692
159901,2016-09-20,3.9635
159901,2016-09-21,3.9856
159901,2016-09-22,4.0239
159901,2016-09-23,3.9888
159901,2016-09-26,3.9106
159901,2016-09-27,3.9474
159901,2016-09-28,3.9417
159901,2016-09-29,3.9611
159901,2016-09-30,3.9817
159901,2016-10-10,4.0209
159901,2016-10-11,4.0308
159901,2016-10-12,4.0351
159901,2016-10-13,4.0345
159901,2016-10-14,4.0283
159901,2016-10-17,3.9885
159901,2016-10-18,4.0370
159901,2016-10-19,4.0254
159901,2016-10-20,4.0340
159901,2016-10-21,4.0258
159901,2016-10-24,4.0609
159901,2016-10-25,4.0683
159901,2016-10-26,4.0558
159901,2016-10-27,4.0441
159901,2016-10-28,4.0288
159901,2016-10-31,4.0267
159901,2016-11-01,4.0605
159901,2016-11-02,4.0222
159901,2016-11-03,4.0479
159901,2016-11-04,4.0272
159901,2016-11-07,4.0230
159901,2016-11-08,4.0493
159901,2016-11-09,4.0362
159901,2016-11-10,4.0805
159901,2016-11-11,4.1026
159901,2016-11-14,4.1089
159902,2013-07-31,2.2830
159902,2013-08-01,2.3640
159902,2013-08-02,2.3780
159902,2013-08-05,2.4250
159902,2013-08-06,2.4620
159902,2013-08-07,2.4290
159902,2013-08-08,2.4520
159902,2013-08-09,2.4420
159902,2013-08-12,2.4700
159902,2013-08-13,2.4770
159902,2013-08-14,2.4660
159902,2013-08-15,2.4300
159902,2013-08-16,2.3690
159902,2013-08-19,2.4140
159902,2013-08-20,2.4050
159902,2013-08-21,2.4230
159902,2013-08-22,2.4280
159902,2013-08-23,2.4370
159902,2013-08-26,2.4850
159902,2013-08-27,2.4890
159902,2013-08-28,2.4510
159902,2013-08-29,2.4340
159902,2013-08-30,2.3940
159902,2013-09-02,2.4280
159902,2013-09-03,2.4650
159902,2013-09-04,2.4560
159902,2013-09-05,2.4560
159902,2013-09-06,2.4650
159902,2013-09-09,2.4810
159902,2013-09-10,2.4830
159902,2013-09-11,2.4420
159902,2013-09-12,2.4470
159902,2013-09-13,2.4730
159902,2013-09-16,2.4990
159902,2013-09-17,2.4720
159902,2013-09-18,2.4830
159902,2013-09-23,2.5600
159902,2013-09-24,2.5960
159902,2013-09-25,2.5640
159902,2013-09-26,2.5280
159902,2013-09-27,2.5360
159902,2013-09-30,2.5690
159902,2013-10-08,2.6090
159902,2013-10-09,2.6200
159902,2013-10-10,2.6210
159902,2013-10-11,2.6230
159902,2013-10-14,2.6440
159902,2013-10-15,2.6170
159902,2013-10-16,2.5670
159902,2013-10-17,2.5600
159902,2013-10-18,2.5780
159902,2013-10-21,2.6420
159902,2013-10-22,2.6130
159902,2013-10-23,2.5460
159902,2013-10-24,2.5290
159902,2013-10-25,2.4620
159902,2013-10-28,2.4550
159902,2013-10-29,2.4340
159902,2013-10-30,2.4570
159902,2013-10-31,2.4050
159902,2013-11-01,2.3940
159902,2013-11-04,2.4110
159902,2013-11-05,2.4460
159902,2013-11-06,2.4200
159902,2013-11-07,2.3880
159902,2013-11-08,2.3570
159902,2013-11-11,2.3800
159902,2013-11-12,2.3890
159902,2013-11-13,2.3500
159902,2013-11-14,2.3820
159902,2013-11-15,2.4180
159902,2013-11-18,2.4620
159902,2013-11-19,2.4620
159902,2013-11-20,2.4740
159902,2013-11-21,2.4700
159902,2013-11-22,2.4570
159902,2013-11-25,2.4430
159902,2013-11-26,2.4460
159902,2013-11-27,2.4810
159902,2013-11-28,2.5030
159902,2013-11-29,2.5130
159902,2013-12-02,2.3970
159902,2013-12-03,2.4450
159902,2013-12-04,2.4770
159902,2013-12-05,2.4570
159902,2013-12-06,2.4520
159902,2013-12-09,2.4670
159902,2013-12-10,2.4750
159902,2013-12-11,2.4570
159902,2013-12-12,2.4740
159902,2013-12-13,2.4800
159902,2013-12-16,2.4420
159902,2013-12-17,2.4320
159902,2013-12-18,2.4370
159902,2013-12-19,2.4190
159902,2013-12-20,2.3990
159902,2013-12-23,2.3960
159902,2013-12-24,2.4120
159902,2013-12-25,2.4370
159902,2013-12-26,2.3930
159902,2013-12-27,2.4310
159902,2013-12-30,2.4330
159902,2013-12-31,2.4450
159902,2014-01-02,2.4820
159902,2014-01-03,2.4870
159902,2014-01-06,2.4310
159902,2014-01-07,2.4500
159902,2014-01-08,2.4640
159902,2014-01-09,2.4290
159902,2014-01-10,2.3890
159902,2014-01-13,2.3750
159902,2014-01-14,2.4100
159902,2014-01-15,2.4390
159902,2014-01-16,2.4240
159902,2014-01-17,2.3930
159902,2014-01-20,2.3700
159902,2014-01-21,2.3960
159902,2014-01-22,2.4480
159902,2014-01-23,2.4650
159902,2014-01-24,2.5040
159902,2014-01-27,2.4940
159902,2014-01-28,2.4770
159902,2014-01-29,2.4960
159902,2014-01-30,2.4700
159902,2014-02-07,2.5080
159902,2014-02-10,2.5920
159902,2014-02-11,2.5810
159902,2014-02-12,2.6080
159902,2014-02-13,2.5730
159902,2014-02-14,2.6080
